NAME,B08006_001E,B08006_017E,B28002_001E,B28002_004E,B19013_001E,B23025_003E,B23025_005E,B01003_001E,C24030_001E,C24030_013E,C24030_040E,C24030_015E,C24030_042E,C24030_018E,C24030_045E,C24030_019E,C24030_046E,state,county,year
"Obion County, Tennessee",12853.0,271.0,12526,9852,45606.0,13763.0,680.0,30722,13083.0,107.0,72.0,63.0,159.0,202.0,126.0,0.0,0.0,47,131,2021
"Overton County, Tennessee",9346.0,528.0,8731,6026,39737.0,9829.0,346.0,22364,9483.0,154.0,16.0,126.0,356.0,131.0,96.0,0.0,0.0,47,133,2021
"Perry County, Tennessee",2997.0,304.0,3052,2008,51786.0,3311.0,301.0,8313,3010.0,82.0,21.0,18.0,44.0,0.0,0.0,0.0,0.0,47,135,2021
"Pickett County, Tennessee",1674.0,136.0,2161,1598,42931.0,1788.0,88.0,5021,1700.0,0.0,2.0,12.0,69.0,32.0,36.0,0.0,0.0,47,137,2021
"Polk County, Tennessee",7322.0,406.0,7006,5433,49446.0,8013.0,527.0,17502,7486.0,94.0,5.0,18.0,112.0,66.0,83.0,0.0,8.0,47,139,2021
"Putnam County, Tennessee",36397.0,1865.0,31933,26112,49228.0,38616.0,1890.0,78955,36726.0,237.0,111.0,379.0,754.0,871.0,558.0,0.0,0.0,47,141,2021
"Rhea County, Tennessee",12326.0,516.0,12756,10838,48872.0,13991.0,1177.0,32723,12814.0,74.0,0.0,152.0,232.0,142.0,178.0,0.0,5.0,47,143,2021
"Roane County, Tennessee",22584.0,1434.0,21773,18172,60044.0,24434.0,1302.0,53313,23132.0,203.0,136.0,261.0,381.0,1247.0,562.0,0.0,0.0,47,145,2021
"Robertson County, Tennessee",34587.0,2713.0,26536,22585,67597.0,36712.0,1805.0,72309,34907.0,286.0,114.0,526.0,1097.0,965.0,876.0,21.0,98.0,47,147,2021
"Rutherford County, Tennessee",175352.0,16087.0,118955,108342,72985.0,185697.0,7348.0,335595,178349.0,2025.0,1648.0,3365.0,4738.0,5051.0,4324.0,308.0,364.0,47,149,2021
"Scott County, Tennessee",7938.0,145.0,8533,5824,38409.0,8974.0,889.0,21855,8085.0,17.0,14.0,54.0,230.0,15.0,46.0,0.0,0.0,47,151,2021
"Sequatchie County, Tennessee",6266.0,392.0,5866,4489,47835.0,6701.0,300.0,15727,6401.0,49.0,32.0,26.0,179.0,167.0,68.0,0.0,0.0,47,153,2021
"Sevier County, Tennessee",44914.0,3009.0,36817,29641,54363.0,47997.0,2121.0,98088,45876.0,223.0,239.0,481.0,1229.0,902.0,739.0,0.0,11.0,47,155,2021
"Shelby County, Tennessee",422071.0,25947.0,354736,291720,55015.0,463060.0,35349.0,929178,427711.0,2987.0,2231.0,6193.0,8958.0,11637.0,9951.0,359.0,221.0,47,157,2021
"Smith County, Tennessee",9012.0,436.0,7473,6176,52018.0,9581.0,432.0,19820,9149.0,43.0,36.0,87.0,218.0,133.0,248.0,0.0,4.0,47,159,2021
"Stewart County, Tennessee",5514.0,128.0,5091,4015,51460.0,6029.0,275.0,13569,5754.0,22.0,37.0,5.0,76.0,141.0,130.0,0.0,0.0,47,161,2021
"Sullivan County, Tennessee",66124.0,4103.0,67025,55625,49661.0,72407.0,4864.0,157843,67543.0,1023.0,539.0,907.0,1850.0,1246.0,1184.0,149.0,156.0,47,163,2021
"Sumner County, Tennessee",96145.0,9428.0,72638,65250,73517.0,101503.0,3742.0,193036,97761.0,1031.0,528.0,1530.0,2676.0,3435.0,2396.0,86.0,112.0,47,165,2021
"Tipton County, Tennessee",27160.0,1349.0,21860,17512,63783.0,28756.0,1487.0,60868,27269.0,104.0,79.0,279.0,651.0,589.0,532.0,0.0,0.0,47,167,2021
"Trousdale County, Tennessee",4644.0,240.0,3349,2549,58274.0,5138.0,154.0,11463,4984.0,8.0,17.0,52.0,99.0,59.0,76.0,0.0,0.0,47,169,2021
"Unicoi County, Tennessee",7558.0,383.0,7583,5787,47610.0,8255.0,430.0,17891,7825.0,2.0,18.0,29.0,157.0,101.0,90.0,0.0,0.0,47,171,2021
"Union County, Tennessee",8009.0,546.0,7411,5147,50868.0,8604.0,501.0,19597,8103.0,81.0,3.0,111.0,151.0,124.0,164.0,0.0,0.0,47,173,2021
"Van Buren County, Tennessee",2410.0,158.0,2412,1806,44444.0,2564.0,99.0,6083,2465.0,13.0,3.0,3.0,35.0,30.0,60.0,0.0,0.0,47,175,2021
"Warren County, Tennessee",17748.0,626.0,15790,11987,46189.0,18609.0,656.0,40801,17953.0,154.0,179.0,151.0,614.0,154.0,287.0,24.0,0.0,47,177,2021
"Washington County, Tennessee",60015.0,3689.0,54913,46427,52503.0,64753.0,3305.0,132067,61448.0,821.0,437.0,877.0,1369.0,1777.0,1087.0,16.0,54.0,47,179,2021
"Wayne County, Tennessee",5889.0,307.0,5671,4369,45402.0,6374.0,356.0,16350,6018.0,11.0,59.0,77.0,132.0,74.0,34.0,0.0,0.0,47,181,2021
"Weakley County, Tennessee",13750.0,565.0,13213,9794,43773.0,14499.0,553.0,32948,13946.0,82.0,42.0,40.0,190.0,222.0,191.0,8.0,0.0,47,183,2021
"White County, Tennessee",10624.0,475.0,10306,8068,44777.0,11445.0,664.0,27134,10781.0,8.0,48.0,43.0,329.0,83.0,281.0,0.0,0.0,47,185,2021
"Williamson County, Tennessee",122642.0,23720.0,85311,81031,116492.0,127211.0,2910.0,242386,124301.0,1978.0,783.0,5718.0,4615.0,9225.0,5270.0,427.0,220.0,47,187,2021
"Wilson County, Tennessee",71112.0,6757.0,52983,46636,82224.0,75325.0,2850.0,144748,72475.0,829.0,499.0,1148.0,2267.0,2774.0,2169.0,142.0,195.0,47,189,2021
"Anderson County, Texas",19022.0,635.0,16477,12838,49736.0,20178.0,812.0,58133,19366.0,75.0,59.0,217.0,276.0,285.0,255.0,10.0,0.0,48,001,2021
"Andrews County, Texas",8677.0,200.0,6263,5616,80518.0,9283.0,271.0,18184,9012.0,167.0,0.0,0.0,150.0,14.0,67.0,22.0,0.0,48,003,2021
"Angelina County, Texas",36289.0,1514.0,31151,27165,52377.0,39473.0,2479.0,86584,36994.0,87.0,98.0,236.0,768.0,633.0,565.0,13.0,2.0,48,005,2021
"Aransas County, Texas",8924.0,963.0,10452,9221,51509.0,9958.0,812.0,24149,9146.0,20.0,10.0,246.0,203.0,164.0,306.0,0.0,0.0,48,007,2021
"Archer County, Texas",4068.0,266.0,3371,2683,67083.0,4315.0,140.0,8616,4175.0,97.0,67.0,54.0,103.0,51.0,126.0,0.0,0.0,48,009,2021
"Armstrong County, Texas",866.0,92.0,708,624,71136.0,878.0,9.0,1980,869.0,0.0,0.0,17.0,9.0,32.0,10.0,0.0,0.0,48,011,2021
"Atascosa County, Texas",19891.0,1213.0,15899,13165,63391.0,21472.0,1356.0,48684,20116.0,35.0,100.0,89.0,513.0,239.0,435.0,11.0,0.0,48,013,2021
"Austin County, Texas",14125.0,967.0,11841,9664,68400.0,15182.0,834.0,30132,14348.0,27.0,75.0,204.0,203.0,363.0,435.0,22.0,2.0,48,015,2021
"Bailey County, Texas",2786.0,156.0,1952,1558,64044.0,3062.0,71.0,6968,2991.0,2.0,10.0,69.0,121.0,4.0,39.0,0.0,0.0,48,017,2021
"Bandera County, Texas",8775.0,687.0,8383,7267,64495.0,9642.0,647.0,20839,8995.0,43.0,0.0,207.0,267.0,283.0,334.0,0.0,0.0,48,019,2021
"Bastrop County, Texas",43110.0,3368.0,31271,26207,78339.0,45707.0,1841.0,94887,43866.0,500.0,154.0,311.0,1013.0,918.0,1364.0,0.0,0.0,48,021,2021
"Baylor County, Texas",1339.0,61.0,1509,1216,43705.0,1423.0,50.0,3491,1373.0,22.0,0.0,48.0,59.0,0.0,0.0,0.0,0.0,48,023,2021
"Bee County, Texas",9768.0,358.0,8497,6115,48822.0,10941.0,797.0,31191,10144.0,46.0,37.0,9.0,167.0,274.0,30.0,9.0,0.0,48,025,2021
"Bell County, Texas",163227.0,9772.0,130523,116087,57932.0,161041.0,12378.0,364703,148663.0,851.0,851.0,1047.0,3240.0,3415.0,2838.0,119.0,23.0,48,027,2021
"Bexar County, Texas",941932.0,83036.0,717124,621995,62169.0,995114.0,55818.0,1990522,939296.0,9831.0,5159.0,28962.0,38682.0,38422.0,27061.0,420.0,885.0,48,029,2021
"Blanco County, Texas",5308.0,590.0,4749,4139,71201.0,5691.0,242.0,11313,5449.0,13.0,12.0,19.0,66.0,200.0,115.0,0.0,0.0,48,031,2021
"Borden County, Texas",182.0,23.0,196,165,68500.0,204.0,9.0,550,195.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,48,033,2021
"Bosque County, Texas",7673.0,381.0,7037,5462,59328.0,8163.0,313.0,18275,7850.0,81.0,57.0,29.0,191.0,128.0,228.0,0.0,0.0,48,035,2021
"Bowie County, Texas",38360.0,1307.0,33983,25366,54949.0,40378.0,1673.0,92957,38705.0,244.0,148.0,240.0,978.0,562.0,615.0,0.0,28.0,48,037,2021
"Brazoria County, Texas",168614.0,12239.0,124284,112724,87958.0,179988.0,9114.0,368575,170874.0,1021.0,976.0,3469.0,3600.0,6043.0,5126.0,36.0,298.0,48,039,2021
"Brazos County, Texas",108732.0,7688.0,83627,69795,52658.0,115759.0,5077.0,231095,110682.0,982.0,580.0,1007.0,1345.0,4089.0,2926.0,66.0,6.0,48,041,2021
"Brewster County, Texas",4840.0,323.0,4706,3684,48679.0,5090.0,171.0,9501,4919.0,77.0,133.0,69.0,125.0,151.0,24.0,0.0,0.0,48,043,2021
"Briscoe County, Texas",570.0,74.0,557,381,38469.0,598.0,11.0,1266,587.0,0.0,0.0,7.0,15.0,25.0,5.0,0.0,0.0,48,045,2021
"Brooks County, Texas",2638.0,9.0,2425,1601,26827.0,2783.0,46.0,7100,2737.0,6.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,48,047,2021
"Brown County, Texas",16596.0,603.0,14651,12016,49232.0,17726.0,927.0,38085,16799.0,74.0,11.0,95.0,323.0,173.0,179.0,0.0,0.0,48,049,2021
"Burleson County, Texas",7248.0,831.0,7178,5589,64109.0,8047.0,446.0,17687,7601.0,44.0,21.0,201.0,131.0,119.0,180.0,0.0,0.0,48,051,2021
"Burnet County, Texas",21476.0,2251.0,17941,15471,65363.0,22575.0,826.0,48424,21749.0,91.0,151.0,255.0,493.0,579.0,665.0,0.0,0.0,48,053,2021
"Caldwell County, Texas",20003.0,985.0,14315,11759,63380.0,20788.0,495.0,45286,20293.0,83.0,85.0,71.0,299.0,629.0,414.0,0.0,39.0,48,055,2021
"Calhoun County, Texas",9493.0,194.0,7748,6162,61887.0,10085.0,414.0,20367,9671.0,19.0,53.0,10.0,201.0,90.0,157.0,0.0,0.0,48,057,2021
"Callahan County, Texas",6016.0,392.0,5247,4305,55820.0,6394.0,288.0,13781,6106.0,7.0,11.0,34.0,258.0,166.0,132.0,0.0,0.0,48,059,2021
"Cameron County, Texas",163766.0,10239.0,130030,88449,43057.0,176108.0,10486.0,420554,165622.0,897.0,591.0,1692.0,3205.0,2923.0,2178.0,0.0,86.0,48,061,2021
"Camp County, Texas",4985.0,204.0,4385,3508,50947.0,5493.0,448.0,12498,5045.0,18.0,0.0,9.0,116.0,63.0,25.0,0.0,0.0,48,063,2021
"Carson County, Texas",2889.0,195.0,2282,1806,76786.0,2964.0,64.0,5856,2900.0,10.0,24.0,19.0,132.0,20.0,36.0,0.0,0.0,48,065,2021
"Cass County, Texas",10739.0,302.0,11371,8706,49626.0,11826.0,1036.0,28692,10790.0,15.0,22.0,3.0,312.0,93.0,123.0,0.0,0.0,48,067,2021
"Castro County, Texas",3376.0,94.0,2417,1951,53551.0,3671.0,149.0,7450,3522.0,0.0,0.0,5.0,73.0,28.0,132.0,0.0,0.0,48,069,2021
"Chambers County, Texas",20407.0,587.0,14905,13213,93707.0,22330.0,1882.0,45257,20448.0,9.0,76.0,76.0,476.0,531.0,372.0,0.0,23.0,48,071,2021
"Cherokee County, Texas",20145.0,1501.0,18173,14591,54222.0,21964.0,1450.0,50564,20514.0,250.0,23.0,160.0,347.0,128.0,353.0,0.0,0.0,48,073,2021
"Childress County, Texas",2874.0,82.0,2070,1655,53092.0,3117.0,225.0,6784,2892.0,0.0,0.0,17.0,51.0,53.0,43.0,0.0,0.0,48,075,2021
"Clay County, Texas",4711.0,238.0,4119,3355,69967.0,4855.0,87.0,10236,4768.0,25.0,28.0,86.0,101.0,27.0,24.0,0.0,0.0,48,077,2021
"Cochran County, Texas",1064.0,34.0,973,714,38203.0,1184.0,100.0,2553,1084.0,0.0,10.0,10.0,25.0,7.0,3.0,0.0,0.0,48,079,2021
"Coke County, Texas",1354.0,27.0,1384,1011,42639.0,1410.0,40.0,3288,1370.0,4.0,0.0,40.0,46.0,12.0,45.0,0.0,0.0,48,081,2021
"Coleman County, Texas",3307.0,159.0,3222,2508,47216.0,3568.0,234.0,7848,3334.0,23.0,8.0,4.0,52.0,75.0,68.0,0.0,0.0,48,083,2021
"Collin County, Texas",535579.0,94913.0,369168,350940,104327.0,565504.0,24045.0,1039812,541459.0,14095.0,5448.0,26563.0,26628.0,50319.0,26814.0,1068.0,814.0,48,085,2021
"Collingsworth County, Texas",1344.0,82.0,1053,790,42446.0,1488.0,69.0,2948,1419.0,0.0,0.0,2.0,11.0,15.0,75.0,0.0,0.0,48,087,2021
"Colorado County, Texas",8667.0,339.0,6999,5259,55945.0,9153.0,410.0,20559,8743.0,8.0,119.0,41.0,138.0,121.0,221.0,0.0,0.0,48,089,2021
"Comal County, Texas",72474.0,8777.0,60714,56436,85912.0,76028.0,2702.0,156257,73326.0,686.0,543.0,1715.0,1565.0,3388.0,2542.0,79.0,95.0,48,091,2021
"Comanche County, Texas",5874.0,248.0,5138,4004,55743.0,6484.0,485.0,13540,5999.0,16.0,42.0,56.0,176.0,96.0,141.0,0.0,0.0,48,093,2021
"Concho County, Texas",917.0,42.0,803,611,46719.0,935.0,12.0,3181,923.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,48,095,2021
"Cooke County, Texas",19798.0,1064.0,16106,12598,63338.0,20770.0,786.0,41215,19984.0,220.0,71.0,247.0,256.0,253.0,255.0,23.0,26.0,48,097,2021
"Coryell County, Texas",33816.0,2602.0,23954,21076,58414.0,27599.0,1678.0,81692,25921.0,113.0,155.0,152.0,527.0,786.0,685.0,0.0,19.0,48,099,2021
"Cottle County, Texas",728.0,113.0,654,491,43654.0,769.0,29.0,1560,740.0,0.0,0.0,3.0,27.0,0.0,6.0,0.0,0.0,48,101,2021
"Crane County, Texas",2027.0,28.0,1614,1203,67804.0,2112.0,73.0,4654,2039.0,6.0,0.0,0.0,64.0,53.0,0.0,0.0,0.0,48,103,2021
"Crockett County, Texas",1568.0,81.0,1297,868,52731.0,1593.0,25.0,2939,1568.0,0.0,0.0,0.0,67.0,0.0,22.0,0.0,0.0,48,105,2021
"Crosby County, Texas",2344.0,64.0,1934,1571,44304.0,2497.0,118.0,5265,2379.0,3.0,8.0,22.0,39.0,28.0,41.0,0.0,0.0,48,107,2021
"Culberson County, Texas",735.0,9.0,634,328,34239.0,864.0,108.0,2209,756.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,48,109,2021
"Dallam County, Texas",3550.0,32.0,2367,1895,61069.0,3687.0,93.0,7135,3594.0,0.0,11.0,12.0,84.0,0.0,0.0,0.0,0.0,48,111,2021
"Dallas County, Texas",1281466.0,122297.0,947046,821712,65011.0,1378324.0,70995.0,2604722,1307329.0,15956.0,10239.0,36195.0,46514.0,67024.0,50862.0,1061.0,1880.0,48,113,2021
"Dawson County, Texas",4174.0,218.0,4214,3360,42778.0,4701.0,384.0,12371,4317.0,20.0,15.0,14.0,81.0,64.0,34.0,0.0,0.0,48,115,2021
"Deaf Smith County, Texas",8376.0,342.0,6064,4663,49611.0,8874.0,321.0,18675,8553.0,7.0,18.0,42.0,80.0,73.0,79.0,0.0,0.0,48,117,2021
"Delta County, Texas",2222.0,68.0,2057,1521,58705.0,2367.0,100.0,5251,2267.0,8.0,1.0,15.0,91.0,31.0,13.0,0.0,0.0,48,119,2021
"Denton County, Texas",473116.0,71131.0,321447,303071,96265.0,502244.0,20641.0,885012,481603.0,8515.0,3564.0,21735.0,20641.0,30363.0,18098.0,543.0,613.0,48,121,2021
"DeWitt County, Texas",7321.0,295.0,6610,4453,57873.0,7900.0,496.0,19834,7404.0,3.0,7.0,85.0,113.0,72.0,90.0,0.0,0.0,48,123,2021
"Dickens County, Texas",554.0,9.0,635,521,42241.0,608.0,54.0,1569,554.0,0.0,6.0,4.0,2.0,12.0,9.0,0.0,0.0,48,125,2021
"Dimmit County, Texas",2561.0,113.0,2902,1886,25000.0,2723.0,162.0,8840,2561.0,0.0,6.0,0.0,46.0,0.0,38.0,0.0,0.0,48,127,2021
"Donley County, Texas",1429.0,109.0,1193,821,52888.0,1444.0,1.0,3266,1443.0,5.0,7.0,17.0,22.0,18.0,30.0,0.0,0.0,48,129,2021
"Duval County, Texas",3676.0,235.0,2842,1951,43836.0,4144.0,426.0,10001,3718.0,7.0,0.0,0.0,143.0,41.0,0.0,0.0,0.0,48,131,2021
"Eastland County, Texas",6968.0,263.0,6697,5173,43953.0,7511.0,410.0,17785,7101.0,4.0,23.0,115.0,99.0,250.0,75.0,3.0,0.0,48,133,2021
"Ector County, Texas",73113.0,2422.0,59019,50217,64975.0,79223.0,4872.0,161258,74351.0,511.0,272.0,544.0,1362.0,1175.0,918.0,43.0,17.0,48,135,2021
"Edwards County, Texas",661.0,66.0,558,270,40000.0,661.0,0.0,1366,661.0,70.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,48,137,2021
"Ellis County, Texas",92018.0,7368.0,62708,56952,85272.0,97719.0,3901.0,187984,93818.0,1160.0,714.0,1794.0,2497.0,2466.0,2444.0,17.0,93.0,48,139,2021
"El Paso County, Texas",375126.0,21810.0,288186,243924,50919.0,392602.0,26573.0,860485,366029.0,3713.0,2538.0,3936.0,7343.0,8582.0,7742.0,257.0,191.0,48,141,2021
"Erath County, Texas",19506.0,1071.0,14926,12965,56691.0,21005.0,1168.0,42288,19837.0,311.0,32.0,81.0,281.0,403.0,552.0,16.0,0.0,48,143,2021
"Falls County, Texas",5773.0,290.0,5419,3612,35317.0,6269.0,506.0,17074,5763.0,23.0,15.0,28.0,106.0,104.0,56.0,0.0,11.0,48,145,2021
"Fannin County, Texas",14568.0,1582.0,12470,9594,59686.0,15546.0,752.0,35453,14794.0,79.0,129.0,130.0,654.0,625.0,199.0,10.0,6.0,48,147,2021
"Fayette County, Texas",10550.0,551.0,8720,6167,66624.0,11064.0,386.0,24445,10678.0,53.0,57.0,135.0,312.0,128.0,174.0,0.0,0.0,48,149,2021
"Fisher County, Texas",1824.0,58.0,1533,1150,55862.0,1928.0,73.0,3720,1855.0,14.0,0.0,4.0,13.0,2.0,11.0,0.0,0.0,48,151,2021
"Floyd County, Texas",2244.0,56.0,1894,1448,54007.0,2414.0,108.0,5478,2306.0,26.0,0.0,14.0,131.0,27.0,43.0,0.0,0.0,48,153,2021
"Foard County, Texas",448.0,28.0,471,274,37679.0,515.0,52.0,1087,463.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,48,155,2021
"Fort Bend County, Texas",379425.0,46565.0,259106,244040,102590.0,408797.0,22330.0,806497,386467.0,4020.0,2319.0,9896.0,9646.0,23515.0,14539.0,949.0,399.0,48,157,2021
"Franklin County, Texas",4349.0,482.0,3546,3042,61391.0,4951.0,329.0,10413,4622.0,0.0,21.0,191.0,246.0,109.0,137.0,0.0,0.0,48,159,2021
"Freestone County, Texas",6988.0,325.0,6567,4621,55910.0,7443.0,202.0,19478,7241.0,35.0,33.0,100.0,205.0,75.0,140.0,0.0,0.0,48,161,2021
"Frio County, Texas",6633.0,351.0,4763,3148,58456.0,7053.0,361.0,18428,6692.0,46.0,0.0,21.0,22.0,15.0,44.0,0.0,0.0,48,163,2021
"Gaines County, Texas",8162.0,336.0,6775,5360,67728.0,8758.0,288.0,21167,8470.0,236.0,11.0,104.0,15.0,27.0,90.0,0.0,0.0,48,165,2021
"Galveston County, Texas",161739.0,13224.0,131877,119448,79328.0,173948.0,9949.0,347084,163999.0,843.0,1001.0,2588.0,3736.0,6858.0,4665.0,170.0,194.0,48,167,2021
"Garza County, Texas",1709.0,2.0,1705,1444,64871.0,1864.0,129.0,5734,1735.0,10.0,0.0,12.0,51.0,0.0,44.0,0.0,0.0,48,169,2021
"Gillespie County, Texas",11870.0,1071.0,11205,9662,64438.0,12704.0,600.0,26730,12104.0,111.0,54.0,176.0,241.0,291.0,173.0,0.0,0.0,48,171,2021
"Glasscock County, Texas",587.0,52.0,457,380,85417.0,595.0,0.0,1221,595.0,0.0,0.0,0.0,0.0,4.0,24.0,3.0,0.0,48,173,2021
"Goliad County, Texas",2945.0,240.0,2671,1900,52335.0,3060.0,115.0,7085,2945.0,7.0,43.0,0.0,53.0,24.0,25.0,11.0,0.0,48,175,2021
"Gonzales County, Texas",8606.0,367.0,7496,5932,55698.0,8714.0,69.0,19720,8645.0,30.0,27.0,25.0,241.0,41.0,42.0,0.0,0.0,48,177,2021
"Gray County, Texas",9017.0,233.0,7881,6262,50635.0,9729.0,483.0,21398,9246.0,26.0,14.0,18.0,186.0,250.0,121.0,0.0,9.0,48,179,2021
"Grayson County, Texas",62444.0,5023.0,51021,41943,62078.0,66015.0,2600.0,134205,63415.0,495.0,419.0,873.0,2633.0,1292.0,1325.0,46.0,3.0,48,181,2021
"Gregg County, Texas",55425.0,2038.0,46654,39696,56566.0,58514.0,2182.0,123744,56332.0,566.0,311.0,546.0,1367.0,981.0,1067.0,18.0,17.0,48,183,2021
"Grimes County, Texas",10672.0,460.0,9469,7352,59086.0,11396.0,562.0,28878,10834.0,6.0,15.0,111.0,274.0,289.0,135.0,0.0,0.0,48,185,2021
"Guadalupe County, Texas",79825.0,6789.0,58439,52392,80047.0,82778.0,3666.0,169477,79112.0,628.0,398.0,1373.0,2434.0,2701.0,1957.0,127.0,133.0,48,187,2021
"Hale County, Texas",13874.0,380.0,11070,8629,48649.0,14953.0,676.0,32879,14277.0,64.0,63.0,90.0,238.0,81.0,221.0,0.0,0.0,48,189,2021
"Hall County, Texas",1185.0,95.0,1132,770,41467.0,1335.0,130.0,2875,1205.0,9.0,7.0,0.0,40.0,5.0,0.0,0.0,0.0,48,191,2021
"Hamilton County, Texas",3046.0,117.0,2910,2238,44030.0,3318.0,124.0,8211,3194.0,28.0,0.0,23.0,31.0,9.0,14.0,0.0,0.0,48,193,2021
"Hansford County, Texas",2142.0,74.0,1764,1405,47500.0,2415.0,274.0,5332,2141.0,0.0,0.0,8.0,35.0,7.0,108.0,0.0,0.0,48,195,2021
"Hardeman County, Texas",1847.0,34.0,1222,889,56400.0,1903.0,48.0,3567,1855.0,5.0,0.0,21.0,3.0,23.0,4.0,0.0,0.0,48,197,2021
"Hardin County, Texas",23005.0,774.0,20568,17318,65347.0,24643.0,1047.0,56124,23596.0,67.0,99.0,67.0,538.0,512.0,385.0,0.0,0.0,48,199,2021
"Harris County, Texas",2210850.0,179181.0,1658503,1466308,65788.0,2414092.0,156545.0,4697957,2257547.0,18062.0,9991.0,36347.0,51505.0,101784.0,73953.0,4034.0,2502.0,48,201,2021
"Harrison County, Texas",28886.0,1466.0,24276,18190,57996.0,31073.0,2056.0,68674,29017.0,94.0,46.0,407.0,687.0,598.0,659.0,0.0,0.0,48,203,2021
"Hartley County, Texas",2067.0,48.0,1704,1495,61196.0,2100.0,16.0,5465,2084.0,0.0,5.0,29.0,13.0,1.0,19.0,0.0,0.0,48,205,2021
"Haskell County, Texas",2161.0,144.0,2030,1545,48432.0,2368.0,161.0,5420,2207.0,10.0,2.0,8.0,41.0,2.0,7.0,0.0,0.0,48,207,2021
"Hays County, Texas",116840.0,13293.0,84924,75835,71061.0,125476.0,7038.0,234573,118438.0,1140.0,1033.0,2052.0,2092.0,4640.0,4127.0,67.0,37.0,48,209,2021
"Hemphill County, Texas",1589.0,82.0,1387,1150,54867.0,1713.0,107.0,3450,1606.0,9.0,0.0,48.0,27.0,0.0,36.0,0.0,4.0,48,211,2021
"Henderson County, Texas",31293.0,2187.0,31267,24721,51963.0,33914.0,2129.0,81717,31785.0,152.0,76.0,212.0,635.0,950.0,544.0,12.0,26.0,48,213,2021
"Hidalgo County, Texas",325750.0,23613.0,251916,192358,44666.0,361260.0,28061.0,865677,333199.0,2317.0,1154.0,3181.0,5494.0,6717.0,3621.0,171.0,129.0,48,215,2021
"Hill County, Texas",15373.0,800.0,13043,10923,57800.0,16822.0,922.0,35686,15900.0,50.0,72.0,117.0,355.0,178.0,251.0,33.0,54.0,48,217,2021
"Hockley County, Texas",9357.0,349.0,7935,6227,49241.0,10107.0,588.0,21670,9519.0,180.0,2.0,56.0,126.0,159.0,137.0,11.0,0.0,48,219,2021
"Hood County, Texas",25699.0,2094.0,24195,21555,75851.0,27635.0,1716.0,60521,25919.0,161.0,124.0,388.0,517.0,715.0,752.0,4.0,7.0,48,221,2021
"Hopkins County, Texas",16847.0,690.0,13746,11770,57745.0,17912.0,809.0,36666,17103.0,144.0,59.0,132.0,482.0,249.0,392.0,0.0,0.0,48,223,2021
"Houston County, Texas",7236.0,293.0,7353,5113,43644.0,7693.0,343.0,22288,7350.0,29.0,76.0,33.0,203.0,184.0,118.0,0.0,0.0,48,225,2021
"Howard County, Texas",13965.0,333.0,12062,9965,60260.0,14804.0,797.0,34620,14007.0,36.0,107.0,155.0,199.0,253.0,226.0,0.0,0.0,48,227,2021
"Hudspeth County, Texas",708.0,62.0,869,536,32404.0,765.0,57.0,3322,708.0,14.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,48,229,2021
"Hunt County, Texas",43760.0,2645.0,35756,30218,61053.0,47336.0,2566.0,98783,44770.0,291.0,193.0,359.0,1483.0,1245.0,1141.0,50.0,112.0,48,231,2021
"Hutchinson County, Texas",8864.0,250.0,6881,5820,57288.0,9836.0,722.0,20801,9114.0,59.0,15.0,57.0,232.0,127.0,185.0,0.0,0.0,48,233,2021
"Irion County, Texas",610.0,53.0,677,403,39770.0,683.0,47.0,1555,636.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,48,235,2021
"Jack County, Texas",3063.0,143.0,2914,2292,56916.0,3290.0,216.0,8494,3074.0,4.0,15.0,52.0,73.0,82.0,37.0,0.0,0.0,48,237,2021
"Jackson County, Texas",6161.0,102.0,5155,4329,60807.0,6501.0,279.0,14971,6222.0,51.0,58.0,20.0,118.0,74.0,92.0,0.0,0.0,48,239,2021
"Jasper County, Texas",11792.0,503.0,12776,9863,44356.0,14062.0,1929.0,33369,12133.0,0.0,61.0,125.0,269.0,65.0,98.0,0.0,0.0,48,241,2021
"Jeff Davis County, Texas",658.0,101.0,1010,708,38659.0,696.0,0.0,2021,696.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,48,243,2021
"Jefferson County, Texas",104093.0,2543.0,92751,77772,53613.0,111651.0,6256.0,256755,105395.0,443.0,371.0,861.0,1343.0,2253.0,1816.0,81.0,114.0,48,245,2021
"Jim Hogg County, Texas",2124.0,27.0,1423,852,37342.0,2303.0,99.0,4864,2204.0,0.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,48,247,2021
"Jim Wells County, Texas",15254.0,1141.0,12835,8630,47629.0,16241.0,706.0,39203,15535.0,55.0,0.0,0.0,498.0,151.0,147.0,0.0,4.0,48,249,2021
"Johnson County, Texas",82273.0,3026.0,60915,54610,70767.0,86095.0,2829.0,177022,83266.0,311.0,313.0,1006.0,1769.0,1531.0,1615.0,56.0,37.0,48,251,2021
